Targa,TipoCambio,NumeroSerie,PrezzoListino,AnnoImmatricolazione,IdConcessionaria,IdModello,IdColore
YR936IY,Automatico,SN5222888,42000,2019,CONC28,MOD447,COL27
FX825QZ,Automatico,SN6082109,40600,2017,CONC132,MOD886,COL26
ER213EL,Automatico,SN9433410,43800,2011,CONC190,MOD742,COL6
DK471LB,Automatico,SN6725374,30100,2012,CONC120,MOD888,COL13
LC178EC,Manuale,SN5540173,69200,2013,CONC61,MOD48,COL2
WV149EO,Automatico,SN3515137,67000,2021,CONC116,MOD601,COL24
LU116NJ,Manuale,SN7879891,64000,2014,CONC73,MOD971,COL2
YR293CQ,Manuale,SN3416300,64300,2015,CONC35,MOD443,COL23
FA525QI,Manuale,SN2610850,27900,2004,CONC84,MOD353,COL21
FD642YM,Automatico,SN1403746,39300,2024,CONC31,MOD64,COL3
BH616SI,Automatico,SN6641470,61100,2020,CONC82,MOD729,COL10
UE942KG,Manuale,SN7461642,33600,2003,CONC177,MOD627,COL30
QB585FA,Automatico,SN3352573,48700,2020,CONC173,MOD151,COL18
LS569IP,Manuale,SN5094717,43800,2015,CONC86,MOD572,COL5
NT558DR,Manuale,SN2277545,17800,2001,CONC184,MOD198,COL27
TF760RG,Manuale,SN2881422,32500,2018,CONC133,MOD324,COL9
QX724EH,Automatico,SN8360551,22000,2019,CONC19,MOD435,COL26
ZU259FO,Automatico,SN4654458,35300,2019,CONC83,MOD775,COL25
CH461YO,Manuale,SN3737163,22900,2021,CONC97,MOD168,COL22
TV657SY,Manuale,SN4281251,23300,2022,CONC101,MOD106,COL5
YA991GY,Automatico,SN6518174,42600,2024,CONC110,MOD268,COL27
YZ463CC,Automatico,SN5553105,49700,2016,CONC28,MOD736,COL19
FW487FE,Manuale,SN5769912,54400,2019,CONC196,MOD995,COL3
TW475VF,Manuale,SN7078012,38400,2006,CONC139,MOD482,COL8
YD827FN,Automatico,SN8918569,64800,2024,CONC143,MOD962,COL5
XZ369TH,Automatico,SN5077388,36200,2004,CONC12,MOD441,COL16
XS742ZQ,Manuale,SN8236734,33600,2006,CONC122,MOD933,COL6
PL816MO,Automatico,SN3946523,43400,2002,CONC198,MOD260,COL8
GM546KC,Automatico,SN4094823,64800,2012,CONC121,MOD263,COL26
SM508EQ,Automatico,SN1339436,34900,2016,CONC74,MOD258,COL5
UR744SJ,Manuale,SN1529840,44200,2023,CONC18,MOD266,COL12
PY882XB,Manuale,SN9641186,66300,2020,CONC179,MOD598,COL23
JC667ZH,Automatico,SN7002380,65400,2014,CONC165,MOD289,COL12
DD844KZ,Manuale,SN1106259,50300,2014,CONC18,MOD776,COL24
GK439KW,Manuale,SN5882112,28600,2012,CONC1,MOD679,COL15
UJ146RU,Manuale,SN5982634,69700,2013,CONC51,MOD355,COL20
VO116UD,Manuale,SN9848985,69300,2007,CONC119,MOD340,COL3
WC406DD,Automatico,SN4313943,64200,2016,CONC56,MOD643,COL3
FX792QE,Automatico,SN6591666,56800,2014,CONC111,MOD968,COL17
IU362LP,Manuale,SN5947542,37900,2012,CONC96,MOD355,COL5
YG473TE,Automatico,SN5876466,16400,2013,CONC170,MOD691,COL10
AB371VU,Manuale,SN6746360,39700,2001,CONC20,MOD388,COL23
QN915RY,Automatico,SN5140486,63900,2013,CONC146,MOD303,COL23
XP186QD,Automatico,SN1633906,29200,2005,CONC159,MOD60,COL11
NS144SC,Automatico,SN5162642,63800,2004,CONC116,MOD207,COL6
HQ124FM,Automatico,SN2742498,66700,2012,CONC86,MOD561,COL9
AF650UY,Automatico,SN5802095,37500,2009,CONC94,MOD450,COL26
IX948FV,Automatico,SN4623790,34300,2007,CONC73,MOD502,COL12
YI584GE,Automatico,SN9125275,35200,2011,CONC23,MOD392,COL30
YJ970JT,Manuale,SN1641627,27700,2007,CONC79,MOD744,COL29
QS195UV,Automatico,SN3139553,25600,2014,CONC79,MOD605,COL23
GJ195IY,Automatico,SN7943304,55500,2006,CONC49,MOD668,COL10
JC676IQ,Automatico,SN3683005,25000,2007,CONC155,MOD570,COL14
XK798OL,Manuale,SN2942265,68600,2017,CONC42,MOD29,COL26
YU629TK,Automatico,SN8054140,58300,2024,CONC9,MOD349,COL25
KK446SV,Manuale,SN6370745,26100,2005,CONC132,MOD16,COL16
LQ355QM,Automatico,SN2022090,43300,2024,CONC23,MOD818,COL10
XX815OV,Manuale,SN2083073,66400,2003,CONC160,MOD275,COL8
XV119OU,Manuale,SN4536416,21200,2017,CONC127,MOD942,COL26
OT629KM,Manuale,SN7630340,19200,2014,CONC17,MOD364,COL15
YD337JA,Manuale,SN8996079,49700,2005,CONC37,MOD415,COL17
SP385FH,Automatico,SN1117714,64500,2022,CONC78,MOD850,COL30
IK802YP,Automatico,SN1523670,16700,2009,CONC129,MOD277,COL23
NE275FG,Automatico,SN4762170,64400,2021,CONC124,MOD996,COL11
IM283BQ,Automatico,SN6133502,25100,2010,CONC79,MOD105,COL10
TV512ZC,Automatico,SN1447042,46600,2006,CONC97,MOD384,COL7
ID167BM,Manuale,SN1445870,20900,2005,CONC184,MOD664,COL14
CB579UJ,Manuale,SN6036223,29400,2011,CONC39,MOD330,COL10
RL326JC,Manuale,SN2725235,22000,2009,CONC144,MOD76,COL1
KR703MX,Automatico,SN2974822,33500,2024,CONC27,MOD462,COL5
FG844LA,Automatico,SN5030151,62700,2019,CONC96,MOD720,COL21
VZ615UW,Manuale,SN3431190,25000,2014,CONC7,MOD822,COL15
XO809GL,Automatico,SN6987747,45500,2007,CONC44,MOD825,COL1
CY513FD,Automatico,SN1377957,52700,2020,CONC79,MOD235,COL5
WN370GK,Automatico,SN2335665,61800,2022,CONC9,MOD968,COL3
AR891AR,Automatico,SN4230605,40700,2023,CONC36,MOD135,COL28
UP237AU,Manuale,SN7566853,30700,2013,CONC26,MOD563,COL2
ND951RL,Manuale,SN6468757,30500,2015,CONC190,MOD424,COL20
WS157QU,Manuale,SN6099035,27100,2008,CONC91,MOD524,COL19
OA414BF,Manuale,SN8593131,56600,2009,CONC199,MOD311,COL10
VI448LB,Automatico,SN1001385,53400,2017,CONC151,MOD94,COL15
WU479CZ,Manuale,SN4333867,32700,2005,CONC127,MOD184,COL3
LV139KY,Automatico,SN5873872,52500,2020,CONC58,MOD74,COL3
AA539MH,Manuale,SN2574700,51500,2001,CONC8,MOD112,COL2
UD750KZ,Manuale,SN1266342,63700,2016,CONC167,MOD689,COL21
IR418IP,Automatico,SN6425689,58700,2024,CONC8,MOD291,COL25
IP672ET,Automatico,SN7947122,45600,2005,CONC113,MOD938,COL23
VS109SY,Automatico,SN3345538,16300,2020,CONC12,MOD152,COL29
QV858TN,Automatico,SN5476914,36200,2024,CONC146,MOD227,COL8
UR507AQ,Manuale,SN1007020,29900,2016,CONC150,MOD979,COL25
RZ422SH,Manuale,SN1799392,35300,2023,CONC12,MOD566,COL3
XL797YO,Manuale,SN4277496,55800,2017,CONC33,MOD569,COL11
BP107UB,Manuale,SN1553905,18400,2015,CONC47,MOD424,COL6
ZH289RK,Automatico,SN8080099,15200,2023,CONC177,MOD862,COL6
TJ264DT,Manuale,SN2529405,66900,2016,CONC58,MOD511,COL16
IF666TI,Automatico,SN2113318,31300,2014,CONC163,MOD678,COL29
JE909VB,Manuale,SN7656510,51500,2000,CONC185,MOD266,COL22
PL919VB,Automatico,SN1474685,32100,2006,CONC131,MOD426,COL14
QF578TZ,Automatico,SN5973534,20000,2004,CONC77,MOD553,COL27
AV886AM,Manuale,SN1926117,62800,2002,CONC123,MOD858,COL8
EE179QQ,Automatico,SN6380249,19200,2020,CONC1,MOD368,COL2
FY641YV,Automatico,SN1445810,56800,2020,CONC141,MOD397,COL4
BJ276IP,Automatico,SN2834798,49700,2017,CONC126,MOD647,COL15
PU966DH,Manuale,SN5201487,37700,2011,CONC170,MOD360,COL1
DZ896IC,Automatico,SN7212615,58800,2017,CONC152,MOD738,COL23
OF392CI,Manuale,SN5782312,37300,2022,CONC188,MOD686,COL4
PG592ZF,Manuale,SN9287548,30500,2014,CONC62,MOD644,COL20
UY418MS,Automatico,SN9124792,47100,2001,CONC66,MOD775,COL17
LC583DY,Manuale,SN6585344,66500,2020,CONC14,MOD600,COL22
BF374TG,Automatico,SN4541826,21100,2010,CONC145,MOD165,COL10
EA863KM,Automatico,SN5154824,33300,2001,CONC195,MOD219,COL3
XK559VT,Manuale,SN9604800,47200,2018,CONC42,MOD593,COL3
HM395HX,Manuale,SN6735229,41100,2010,CONC147,MOD258,COL14
QS870SV,Automatico,SN3022191,60700,2007,CONC92,MOD698,COL12
CC889YS,Automatico,SN6387748,37000,2021,CONC23,MOD53,COL17
HF301MU,Manuale,SN7301384,39100,2003,CONC82,MOD746,COL24
GH954IK,Automatico,SN5558338,43600,2024,CONC141,MOD32,COL24
ZC565BS,Automatico,SN7714546,41000,2022,CONC12,MOD455,COL20
ZT570KK,Manuale,SN8705605,37900,2013,CONC1,MOD193,COL2
SZ967EU,Automatico,SN6661740,56600,2008,CONC168,MOD462,COL28
FY994AQ,Manuale,SN4284938,59600,2000,CONC172,MOD813,COL12
HM512PA,Manuale,SN5378335,46500,2019,CONC175,MOD473,COL22
VD933JE,Manuale,SN4005487,43000,2009,CONC163,MOD659,COL2
WE219UF,Automatico,SN7432735,47100,2002,CONC128,MOD463,COL12
WY258OB,Manuale,SN8942842,31000,2019,CONC195,MOD815,COL19
PV927CC,Automatico,SN9807072,65300,2005,CONC51,MOD631,COL5
DK386TZ,Automatico,SN6348973,65900,2007,CONC87,MOD421,COL2
CV440YX,Automatico,SN3243873,67600,2023,CONC85,MOD193,COL24
FE715BJ,Automatico,SN3211215,22700,2015,CONC58,MOD513,COL13
QS510NU,Manuale,SN8299957,33200,2008,CONC124,MOD360,COL1
OI798TO,Automatico,SN2048524,64200,2022,CONC160,MOD933,COL3
BC149NC,Automatico,SN6269629,16600,2006,CONC188,MOD373,COL28
QW373RA,Manuale,SN1276554,62900,2021,CONC97,MOD15,COL19
HS764WM,Manuale,SN5861828,29100,2011,CONC102,MOD778,COL15
WH873ET,Automatico,SN6298352,50900,2024,CONC179,MOD330,COL28
PQ260OJ,Manuale,SN8966709,44700,2003,CONC51,MOD284,COL11
EU624UU,Manuale,SN3268004,66600,2002,CONC8,MOD28,COL10
FC615BI,Automatico,SN7006725,63900,2022,CONC61,MOD40,COL6
UH285MF,Manuale,SN5919084,48800,2021,CONC188,MOD157,COL21
FZ787XG,Automatico,SN1020566,68100,2000,CONC93,MOD378,COL29
AV251NQ,Automatico,SN5699319,69400,2009,CONC42,MOD179,COL23
HL798QE,Automatico,SN1495258,59600,2009,CONC51,MOD857,COL3
QM612YT,Manuale,SN6462205,62900,2020,CONC188,MOD777,COL3
XC484IO,Manuale,SN5648468,23800,2020,CONC195,MOD102,COL16
ON850VI,Manuale,SN2600452,60100,2022,CONC51,MOD652,COL18
NU140ZX,Manuale,SN3277318,22900,2002,CONC138,MOD919,COL5
DG386GK,Manuale,SN9328095,38100,2008,CONC82,MOD215,COL29
OZ740JF,Manuale,SN3848318,22600,2010,CONC66,MOD584,COL4
XM919ZK,Automatico,SN6549133,44700,2009,CONC138,MOD279,COL6
EM196DP,Automatico,SN3170417,17300,2013,CONC78,MOD972,COL3
KH355RT,Automatico,SN4821911,34700,2007,CONC70,MOD738,COL16
ZL994AY,Manuale,SN5966195,22500,2006,CONC83,MOD65,COL9
EC203QN,Manuale,SN1810146,20800,2014,CONC11,MOD586,COL10
FG655MF,Manuale,SN7309682,41000,2008,CONC26,MOD812,COL26
AC740KJ,Manuale,SN6250089,42100,2009,CONC174,MOD300,COL15
HQ363CW,Manuale,SN4997990,50200,2001,CONC33,MOD890,COL22
FG535HJ,Automatico,SN6021476,69200,2000,CONC56,MOD652,COL12
VT695TD,Manuale,SN2877245,34500,2005,CONC107,MOD853,COL10
BB642LZ,Manuale,SN5845054,16800,2018,CONC22,MOD483,COL24
XT103QF,Automatico,SN3278317,38300,2000,CONC70,MOD787,COL9
NO160FL,Automatico,SN4365327,58100,2022,CONC123,MOD790,COL25
YV549DE,Manuale,SN4829574,34000,2018,CONC145,MOD611,COL12
NW338ML,Manuale,SN4820367,25600,2006,CONC157,MOD904,COL20
OC608BM,Automatico,SN3692580,40100,2019,CONC166,MOD478,COL28
QW871ZA,Manuale,SN1134022,44700,2019,CONC180,MOD134,COL9
RN901CA,Manuale,SN3811394,37300,2015,CONC1,MOD791,COL13
HL786GM,Manuale,SN1185458,67300,2001,CONC44,MOD849,COL30
ZE104LR,Manuale,SN6996925,63900,2000,CONC45,MOD337,COL8
HB814AI,Manuale,SN6004648,16500,2003,CONC120,MOD307,COL17
CT240KS,Automatico,SN3640096,22400,2007,CONC97,MOD313,COL10
FX114NP,Automatico,SN9685795,19100,2001,CONC11,MOD480,COL5
OT552ZL,Automatico,SN4645866,61700,2004,CONC178,MOD355,COL27
AT160TJ,Automatico,SN4682259,39800,2005,CONC36,MOD842,COL1
CU513QP,Manuale,SN9141118,21500,2014,CONC107,MOD613,COL15
TJ760WS,Automatico,SN1713716,27200,2006,CONC41,MOD936,COL1
PX805VL,Manuale,SN1405731,55200,2008,CONC64,MOD634,COL17
TR974QX,Manuale,SN1732416,53600,2004,CONC96,MOD205,COL3
AE791RR,Automatico,SN3218663,27600,2017,CONC154,MOD6,COL22
CM326NT,Manuale,SN1464212,28700,2004,CONC149,MOD270,COL17
BV611NP,Automatico,SN5161304,18100,2006,CONC154,MOD237,COL12
BC616IX,Manuale,SN6456167,40600,2006,CONC195,MOD146,COL3
MM575FC,Manuale,SN9097211,33000,2017,CONC3,MOD219,COL29
TI161MH,Automatico,SN3303309,64500,2004,CONC32,MOD373,COL18
IF764WM,Manuale,SN2848841,33500,2008,CONC40,MOD571,COL26
PD119JK,Automatico,SN7265017,36800,2001,CONC132,MOD438,COL22
OE899PG,Automatico,SN5980212,37700,2022,CONC32,MOD677,COL10
QD333EX,Automatico,SN7337737,16200,2007,CONC78,MOD892,COL10
ML427UW,Manuale,SN8902188,38500,2010,CONC8,MOD874,COL18
SS757TE,Automatico,SN2315941,27800,2017,CONC139,MOD338,COL22
EK883IE,Automatico,SN7049574,43700,2019,CONC111,MOD607,COL4
BB158QW,Manuale,SN2663574,26900,2008,CONC75,MOD640,COL18
XH291SP,Manuale,SN3493213,28500,2021,CONC90,MOD365,COL13
ZJ825BB,Manuale,SN5910695,47500,2023,CONC2,MOD998,COL26
RU793CB,Automatico,SN9030324,64500,2006,CONC16,MOD372,COL29
NP868HZ,Manuale,SN6400511,49800,2014,CONC181,MOD313,COL29
QA742CK,Automatico,SN5350762,18300,2019,CONC15,MOD197,COL10
JZ796IW,Manuale,SN4077010,43800,2022,CONC126,MOD879,COL20
YB103DF,Automatico,SN8500468,58400,2000,CONC54,MOD580,COL22
NB821JL,Automatico,SN8266218,36200,2010,CONC153,MOD630,COL21
EV450MG,Automatico,SN1492696,36300,2005,CONC3,MOD791,COL16
HS429TX,Manuale,SN3845409,24400,2015,CONC146,MOD896,COL25
QI168GN,Manuale,SN1322645,30600,2010,CONC118,MOD523,COL5
XA155XP,Manuale,SN6585451,35800,2005,CONC35,MOD341,COL17
NV124ND,Automatico,SN6866062,19200,2013,CONC38,MOD904,COL22
IK720XS,Automatico,SN4359656,22900,2023,CONC183,MOD299,COL29
CU879LS,Manuale,SN3513542,38300,2008,CONC33,MOD182,COL2
BT226DX,Manuale,SN6738352,43000,2017,CONC110,MOD91,COL21
OD270GX,Manuale,SN3405661,53200,2012,CONC200,MOD963,COL16
GW519ON,Manuale,SN6953262,68600,2020,CONC197,MOD528,COL1
PI590LK,Automatico,SN9357997,61000,2004,CONC126,MOD243,COL5
DE682ZB,Manuale,SN2345396,55200,2016,CONC85,MOD51,COL5
US604PF,Automatico,SN6256675,41500,2019,CONC40,MOD156,COL22
QL735UJ,Manuale,SN3742461,25200,2018,CONC18,MOD362,COL12
IU608CD,Manuale,SN3966655,35700,2021,CONC100,MOD457,COL18
OZ158BG,Manuale,SN3611963,66200,2005,CONC199,MOD998,COL29
AS166SH,Automatico,SN3864310,49900,2011,CONC110,MOD873,COL25
AL106II,Manuale,SN3651954,59500,2018,CONC74,MOD198,COL27
NZ707OK,Automatico,SN8145432,19900,2002,CONC134,MOD536,COL4
ME155LM,Manuale,SN3870283,50800,2005,CONC124,MOD94,COL28
KG659NA,Automatico,SN1956500,54800,2022,CONC177,MOD980,COL29
DW719YJ,Manuale,SN7752862,63200,2020,CONC67,MOD37,COL22
FF951YD,Automatico,SN7359489,49000,2002,CONC129,MOD859,COL28
RX655QD,Automatico,SN7836560,39300,2024,CONC123,MOD668,COL6
QQ528WQ,Automatico,SN2864521,41900,2024,CONC68,MOD371,COL16
HV765DO,Automatico,SN3739473,45300,2023,CONC3,MOD659,COL19
JK321MQ,Automatico,SN8295523,31000,2016,CONC17,MOD887,COL19
LP405XP,Manuale,SN8071500,16800,2003,CONC78,MOD935,COL8
ZL838UV,Manuale,SN3617648,34200,2023,CONC62,MOD512,COL16
YG160HD,Manuale,SN8326998,55500,2011,CONC28,MOD697,COL28
FO467BJ,Manuale,SN8737183,39400,2022,CONC69,MOD380,COL20
MX322SP,Manuale,SN5472451,60700,2015,CONC152,MOD726,COL7
YG126DW,Automatico,SN6759413,51300,2021,CONC94,MOD432,COL17
NK750FX,Manuale,SN3575610,50700,2012,CONC179,MOD223,COL2
SY852ND,Automatico,SN4970686,55300,2024,CONC181,MOD853,COL27
WH942RX,Automatico,SN4458714,28300,2022,CONC107,MOD993,COL23
QH189CD,Automatico,SN7780778,39700,2015,CONC115,MOD691,COL15
KD750XS,Automatico,SN9876785,58000,2010,CONC46,MOD367,COL13
SQ100UP,Manuale,SN9852769,24900,2022,CONC136,MOD781,COL6
SQ798AH,Manuale,SN1324229,29500,2023,CONC120,MOD857,COL2
FW512HA,Automatico,SN1639720,39700,2019,CONC33,MOD1,COL7
PV185VD,Automatico,SN1847377,30600,2011,CONC82,MOD999,COL29
FS864QE,Automatico,SN4330418,54100,2024,CONC82,MOD277,COL14
OT694TV,Automatico,SN2962897,67700,2003,CONC43,MOD563,COL7
VX862CU,Automatico,SN6454878,68400,2016,CONC87,MOD967,COL16
LZ811KH,Automatico,SN4638584,57500,2014,CONC85,MOD353,COL8
EX895YK,Manuale,SN9829565,56300,2016,CONC126,MOD43,COL2
MX945YH,Automatico,SN8546800,65300,2014,CONC182,MOD39,COL7
JJ811KK,Automatico,SN2093122,30900,2018,CONC158,MOD547,COL27
LX975IP,Manuale,SN1403990,69200,2014,CONC54,MOD144,COL24
ZF829WN,Manuale,SN3705856,56600,2006,CONC122,MOD105,COL7
EY617EB,Manuale,SN8716705,56200,2024,CONC29,MOD718,COL6
JS368YP,Manuale,SN8499981,61100,2022,CONC151,MOD762,COL27
AP869CK,Automatico,SN5317872,69100,2010,CONC81,MOD158,COL15
BD691SS,Manuale,SN5279740,37300,2000,CONC84,MOD309,COL23
DQ252OI,Manuale,SN5782191,17200,2016,CONC51,MOD127,COL9
HZ169QY,Manuale,SN6127886,48300,2003,CONC190,MOD220,COL11
QA236KU,Manuale,SN7386867,32600,2011,CONC79,MOD622,COL3
KB914HZ,Automatico,SN3853612,67900,2002,CONC104,MOD211,COL13
HI247HK,Manuale,SN2707806,30500,2019,CONC34,MOD767,COL11
BW185MH,Automatico,SN3305226,43600,2005,CONC198,MOD720,COL12
CL656ZE,Automatico,SN1284155,45000,2007,CONC30,MOD504,COL30
XK165DO,Manuale,SN6357176,60800,2010,CONC143,MOD862,COL17
BP658JB,Automatico,SN5608523,56900,2017,CONC31,MOD140,COL12
SE319GT,Manuale,SN5681411,17200,2022,CONC145,MOD915,COL15
LU797KW,Automatico,SN2387326,23300,2000,CONC185,MOD171,COL8
HC339YC,Automatico,SN2350936,40600,2024,CONC157,MOD430,COL22
RP970OA,Automatico,SN4470126,30800,2002,CONC27,MOD864,COL24
QC152IV,Manuale,SN7086053,42700,2011,CONC91,MOD348,COL22
FT726UN,Manuale,SN6212576,33000,2022,CONC49,MOD848,COL26
AJ938SW,Automatico,SN4103685,50200,2001,CONC125,MOD991,COL29
LP973KC,Automatico,SN3230748,68300,2011,CONC87,MOD572,COL11
MC219PX,Automatico,SN9062106,61700,2024,CONC89,MOD538,COL27
UN123JI,Automatico,SN3468526,30000,2003,CONC112,MOD461,COL3
IJ659PW,Automatico,SN7421468,50700,2020,CONC24,MOD881,COL17
CZ469OU,Manuale,SN1601066,55100,2001,CONC58,MOD438,COL12
VM776MO,Automatico,SN7844701,27200,2017,CONC22,MOD553,COL5
RS334ND,Manuale,SN7590510,35800,2002,CONC102,MOD188,COL29
OT927AG,Automatico,SN4973129,20800,2009,CONC172,MOD686,COL27
BZ463SW,Manuale,SN2285473,62700,2019,CONC166,MOD157,COL30
OT640PM,Automatico,SN4715440,49900,2002,CONC135,MOD27,COL15
GZ262UJ,Automatico,SN1293999,45600,2000,CONC157,MOD167,COL18
FN299JF,Automatico,SN4942601,38900,2000,CONC131,MOD811,COL16
EJ705TW,Automatico,SN7788597,18900,2013,CONC91,MOD74,COL22
YQ353PX,Manuale,SN5554245,15600,2013,CONC97,MOD648,COL5
KX544DD,Automatico,SN8457026,22300,2003,CONC53,MOD944,COL5
MT466FU,Automatico,SN5964249,30200,2005,CONC174,MOD72,COL11
DW398YF,Automatico,SN3263778,27400,2006,CONC131,MOD416,COL27
FT996NM,Automatico,SN7068437,44200,2022,CONC62,MOD355,COL21
VT556VQ,Manuale,SN5357552,25300,2001,CONC46,MOD354,COL29
HE360RP,Automatico,SN8531637,46600,2002,CONC127,MOD168,COL1
ME787QZ,Automatico,SN3634147,15400,2001,CONC172,MOD851,COL18
JE818JE,Manuale,SN6767162,21000,2012,CONC134,MOD363,COL11
PS812PN,Automatico,SN3125128,32400,2012,CONC134,MOD603,COL8
UC403PC,Automatico,SN7445122,62600,2023,CONC90,MOD436,COL10
KN716FL,Manuale,SN1650051,41600,2020,CONC133,MOD519,COL11
NK865XE,Automatico,SN1749314,61800,2006,CONC13,MOD878,COL16
MI265DV,Manuale,SN1728429,51900,2023,CONC167,MOD673,COL16
JC791FK,Automatico,SN4260635,43800,2003,CONC34,MOD725,COL9
CO490JA,Automatico,SN7872861,26800,2021,CONC78,MOD6,COL7
BE242YE,Manuale,SN6322256,48500,2018,CONC200,MOD394,COL22
DI236OS,Automatico,SN2825444,51200,2023,CONC138,MOD258,COL18
NO970QC,Automatico,SN9162075,35100,2012,CONC131,MOD461,COL14
DB996UI,Automatico,SN7695733,18100,2016,CONC33,MOD248,COL13
FA148CI,Automatico,SN7481912,45100,2020,CONC33,MOD268,COL16
OI310YX,Manuale,SN5547566,50700,2009,CONC92,MOD470,COL9
XK369IY,Manuale,SN1614263,53600,2000,CONC74,MOD465,COL16
HM523QO,Automatico,SN9328294,27300,2005,CONC96,MOD974,COL7
WU260YC,Manuale,SN2672291,69000,2003,CONC156,MOD207,COL20
UC191OC,Manuale,SN8772788,53700,2022,CONC178,MOD214,COL23
EN649MD,Automatico,SN9177616,33400,2022,CONC140,MOD137,COL17
KR607EO,Automatico,SN4513324,51400,2004,CONC160,MOD938,COL22
DW659LS,Automatico,SN7059582,28500,2016,CONC115,MOD810,COL6
EA311DV,Automatico,SN8457236,51300,2005,CONC8,MOD196,COL25
TO845FV,Automatico,SN4312404,21300,2004,CONC130,MOD560,COL12
CI769LH,Manuale,SN6088180,20000,2011,CONC84,MOD991,COL2
NI588JQ,Automatico,SN9214846,47700,2003,CONC85,MOD123,COL14
CX574EX,Manuale,SN7183370,65000,2022,CONC190,MOD585,COL25
PE701PE,Manuale,SN2595986,42900,2013,CONC33,MOD424,COL11
FR261BP,Automatico,SN5352735,61300,2006,CONC185,MOD723,COL3
HO466BD,Automatico,SN2659513,25700,2008,CONC92,MOD977,COL16
VK646NA,Automatico,SN7461243,19000,2012,CONC177,MOD623,COL9
FG337JR,Manuale,SN1062660,16300,2013,CONC119,MOD825,COL14
WM546RG,Manuale,SN8555467,29600,2008,CONC12,MOD583,COL12
OL480AT,Automatico,SN2895214,65800,2008,CONC163,MOD64,COL24
DA437ZP,Automatico,SN3691310,29200,2015,CONC155,MOD119,COL22
UN506US,Manuale,SN5859714,31800,2020,CONC153,MOD420,COL2
XW456WD,Automatico,SN9534076,24500,2018,CONC175,MOD636,COL8
SC271LA,Automatico,SN2746001,24300,2001,CONC36,MOD766,COL11
RG109WF,Manuale,SN4260339,16300,2019,CONC60,MOD796,COL28
PX871EY,Manuale,SN3921138,55400,2012,CONC196,MOD195,COL9
DL989YN,Automatico,SN8393969,61600,2004,CONC96,MOD43,COL2
ZY310OO,Automatico,SN2041350,42000,2002,CONC98,MOD677,COL22
UT154BH,Manuale,SN3840834,42800,2016,CONC178,MOD173,COL8
NE902QP,Automatico,SN7534438,49300,2011,CONC150,MOD20,COL1
CN577ME,Automatico,SN2595691,50200,2010,CONC16,MOD695,COL25
GV494ZG,Manuale,SN9919074,16400,2013,CONC55,MOD206,COL2
WB725QG,Manuale,SN5985350,25700,2004,CONC85,MOD34,COL13
UY228OJ,Automatico,SN6967815,68200,2018,CONC171,MOD474,COL21
KO789RG,Manuale,SN8001392,65800,2024,CONC105,MOD620,COL16
CM248TO,Manuale,SN6082366,66600,2020,CONC76,MOD364,COL1
VA890CU,Manuale,SN3403613,17000,2000,CONC101,MOD317,COL16
ZD881YL,Automatico,SN3715194,47800,2024,CONC100,MOD661,COL22
TK561NO,Automatico,SN9814367,17100,2005,CONC195,MOD994,COL11
SG148LO,Manuale,SN3478236,38700,2002,CONC141,MOD557,COL4
DS677WE,Automatico,SN2977456,26600,2013,CONC26,MOD992,COL21
BQ549DG,Manuale,SN5205752,61100,2018,CONC168,MOD735,COL19
YC274OZ,Manuale,SN4654237,66900,2003,CONC61,MOD308,COL9
DO120IK,Manuale,SN3630791,67100,2016,CONC63,MOD60,COL30
ID587DY,Manuale,SN9535873,65900,2009,CONC135,MOD965,COL28
ZI804ZW,Automatico,SN4290282,51400,2004,CONC65,MOD437,COL14
YL199QG,Manuale,SN6464828,61700,2015,CONC55,MOD619,COL4
KG441LK,Manuale,SN3573144,32200,2007,CONC90,MOD640,COL8
SC341CD,Automatico,SN5285607,18300,2009,CONC125,MOD541,COL20
FZ282FF,Automatico,SN1437005,30300,2006,CONC112,MOD357,COL11
YR194FY,Automatico,SN4996279,42600,2005,CONC93,MOD734,COL15
ZH307CP,Manuale,SN3573700,24900,2020,CONC178,MOD268,COL11
VK236NK,Automatico,SN9890164,66300,2013,CONC193,MOD188,COL11
RZ920ZV,Manuale,SN7228609,28500,2000,CONC172,MOD941,COL10
PA235NJ,Manuale,SN5290979,25200,2018,CONC103,MOD238,COL14
FA834CP,Manuale,SN9504646,48400,2004,CONC132,MOD197,COL7
ET217AV,Manuale,SN3176496,54700,2020,CONC106,MOD76,COL21
UY617EY,Automatico,SN5919319,33300,2007,CONC113,MOD639,COL27
ZI968FM,Manuale,SN2728239,18100,2004,CONC130,MOD371,COL10
PQ675NJ,Automatico,SN6352713,32700,2023,CONC160,MOD242,COL26
XF277OR,Automatico,SN3142453,61900,2012,CONC144,MOD855,COL25
EI107SC,Automatico,SN1187576,50500,2000,CONC84,MOD145,COL13
DJ949VI,Automatico,SN5960944,41600,2003,CONC96,MOD338,COL5
GK147NB,Manuale,SN4624745,46200,2021,CONC113,MOD448,COL22
RG140LH,Automatico,SN5853999,62600,2017,CONC21,MOD492,COL17
TV777HS,Automatico,SN4121207,29400,2003,CONC172,MOD370,COL23
WB976RG,Automatico,SN7690030,21100,2019,CONC128,MOD648,COL1
GE242UT,Automatico,SN9503433,64300,2024,CONC33,MOD136,COL22
XJ739DS,Manuale,SN6657638,48200,2024,CONC134,MOD32,COL16
